sample_id,true_label,predicted_label,confidence,is_correct,top1,top2,top3
370,sad,sad,0.3451,True,sad:0.345,fear:0.331,angry:0.162
371,happy,happy,0.9315,True,happy:0.931,neutral:0.032,sad:0.024
372,happy,happy,0.5299,True,happy:0.530,surprise:0.206,fear:0.151
373,neutral,neutral,0.3454,True,neutral:0.345,happy:0.257,angry:0.169
374,neutral,sad,0.6082,False,sad:0.608,neutral:0.179,fear:0.123
375,sad,sad,0.4791,True,sad:0.479,angry:0.171,neutral:0.108
376,happy,happy,0.7078,True,happy:0.708,sad:0.130,fear:0.072
377,surprise,neutral,0.6439,False,neutral:0.644,angry:0.190,sad:0.060
378,happy,neutral,0.5186,False,neutral:0.519,happy:0.269,sad:0.085
379,happy,happy,0.8919,True,happy:0.892,neutral:0.045,angry:0.034
380,happy,happy,0.7974,True,happy:0.797,surprise:0.107,angry:0.033
381,neutral,surprise,0.3232,False,surprise:0.323,fear:0.271,neutral:0.202
382,surprise,surprise,0.5396,True,surprise:0.540,fear:0.217,neutral:0.107
383,disgust,angry,0.4794,False,angry:0.479,fear:0.223,sad:0.123
384,fear,neutral,0.7708,False,neutral:0.771,sad:0.105,angry:0.062
385,neutral,neutral,0.2319,True,neutral:0.232,angry:0.203,happy:0.171
386,happy,angry,0.3770,False,angry:0.377,fear:0.323,surprise:0.188
387,fear,fear,0.3991,True,fear:0.399,surprise:0.299,neutral:0.110
388,happy,happy,0.6965,True,happy:0.696,neutral:0.217,angry:0.028
389,happy,neutral,0.4428,False,neutral:0.443,happy:0.371,sad:0.100
390,fear,angry,0.3983,False,angry:0.398,sad:0.309,neutral:0.138
391,fear,surprise,0.9504,False,surprise:0.950,fear:0.048,sad:0.001
392,happy,happy,0.9075,True,happy:0.907,sad:0.029,neutral:0.025
393,fear,fear,0.8241,True,fear:0.824,surprise:0.074,sad:0.066
394,fear,sad,0.3610,False,sad:0.361,neutral:0.293,happy:0.120
395,sad,neutral,0.3080,False,neutral:0.308,fear:0.269,sad:0.193
396,sad,neutral,0.4140,False,neutral:0.414,sad:0.282,angry:0.169
397,surprise,sad,0.4651,False,sad:0.465,neutral:0.217,fear:0.143
398,fear,surprise,0.7158,False,surprise:0.716,fear:0.244,sad:0.013
399,neutral,angry,0.5935,False,angry:0.594,fear:0.243,happy:0.072
400,fear,fear,0.3065,True,fear:0.307,sad:0.209,neutral:0.209
401,happy,happy,0.9855,True,happy:0.985,neutral:0.005,surprise:0.004
402,neutral,neutral,0.4382,True,neutral:0.438,fear:0.150,angry:0.142
403,happy,happy,0.9274,True,happy:0.927,surprise:0.034,angry:0.023
404,neutral,neutral,0.3895,True,neutral:0.390,angry:0.185,sad:0.149
405,sad,neutral,0.5299,False,neutral:0.530,fear:0.156,sad:0.124
406,neutral,neutral,0.7573,True,neutral:0.757,sad:0.112,angry:0.058
407,neutral,neutral,0.3804,True,neutral:0.380,sad:0.253,angry:0.185
408,fear,neutral,0.2977,False,neutral:0.298,sad:0.270,happy:0.230
409,sad,sad,0.6248,True,sad:0.625,fear:0.294,neutral:0.040
410,happy,fear,0.4051,False,fear:0.405,surprise:0.256,angry:0.193
411,angry,fear,0.3718,False,fear:0.372,sad:0.351,neutral:0.101
412,angry,angry,0.7207,True,angry:0.721,fear:0.184,sad:0.028
413,sad,happy,0.3670,False,happy:0.367,angry:0.362,sad:0.118
414,neutral,neutral,0.9296,True,neutral:0.930,sad:0.024,angry:0.021
415,surprise,surprise,0.6523,True,surprise:0.652,fear:0.181,neutral:0.085
416,neutral,neutral,0.4384,True,neutral:0.438,surprise:0.199,fear:0.162
417,sad,sad,0.4283,True,sad:0.428,angry:0.260,neutral:0.159
418,surprise,surprise,0.6988,True,surprise:0.699,fear:0.177,happy:0.049
419,disgust,happy,0.3647,False,happy:0.365,sad:0.185,neutral:0.180
420,angry,angry,0.3386,True,angry:0.339,sad:0.279,neutral:0.275
421,fear,sad,0.4122,False,sad:0.412,neutral:0.220,fear:0.168
422,fear,neutral,0.6890,False,neutral:0.689,sad:0.114,fear:0.075
423,happy,happy,0.8580,True,happy:0.858,neutral:0.058,sad:0.039
424,surprise,surprise,0.7369,True,surprise:0.737,fear:0.245,angry:0.010
425,happy,happy,0.9919,True,happy:0.992,surprise:0.005,neutral:0.002
426,neutral,neutral,0.5821,True,neutral:0.582,sad:0.141,angry:0.141
427,happy,happy,0.3507,True,happy:0.351,sad:0.225,angry:0.158
428,neutral,surprise,0.3266,False,surprise:0.327,fear:0.237,sad:0.131
429,surprise,surprise,0.6019,True,surprise:0.602,fear:0.226,angry:0.059
430,happy,happy,0.4113,True,happy:0.411,surprise:0.373,fear:0.135
431,neutral,neutral,0.4036,True,neutral:0.404,angry:0.309,sad:0.152
432,neutral,neutral,0.5462,True,neutral:0.546,sad:0.141,angry:0.123
433,sad,sad,0.5712,True,sad:0.571,fear:0.299,neutral:0.083
434,happy,happy,0.9927,True,happy:0.993,neutral:0.006,sad:0.000
435,happy,happy,0.9960,True,happy:0.996,neutral:0.002,angry:0.001
436,surprise,fear,0.4318,False,fear:0.432,surprise:0.393,sad:0.081
437,neutral,angry,0.5161,False,angry:0.516,neutral:0.252,sad:0.114
438,angry,surprise,0.2867,False,surprise:0.287,fear:0.233,angry:0.194
439,happy,happy,0.7005,True,happy:0.700,surprise:0.229,fear:0.045
440,fear,fear,0.4289,True,fear:0.429,sad:0.218,neutral:0.198
441,neutral,happy,0.6652,False,happy:0.665,neutral:0.113,angry:0.090
442,neutral,neutral,0.4566,True,neutral:0.457,angry:0.159,happy:0.156
443,happy,happy,0.5025,True,happy:0.502,surprise:0.253,fear:0.100
444,sad,neutral,0.4356,False,neutral:0.436,sad:0.299,fear:0.114
445,happy,neutral,0.3046,False,neutral:0.305,fear:0.239,happy:0.196
446,sad,angry,0.3389,False,angry:0.339,sad:0.299,fear:0.174
447,sad,neutral,0.3114,False,neutral:0.311,sad:0.207,fear:0.196
448,happy,happy,0.4963,True,happy:0.496,neutral:0.144,angry:0.121
449,happy,happy,0.9593,True,happy:0.959,neutral:0.022,sad:0.010
450,neutral,sad,0.4633,False,sad:0.463,neutral:0.331,fear:0.103
451,surprise,surprise,0.8622,True,surprise:0.862,fear:0.136,angry:0.001
452,neutral,neutral,0.4817,True,neutral:0.482,angry:0.285,sad:0.144
453,angry,angry,0.6889,True,angry:0.689,happy:0.139,fear:0.114
454,neutral,neutral,0.3436,True,neutral:0.344,sad:0.287,angry:0.213
455,surprise,surprise,0.8081,True,surprise:0.808,fear:0.158,happy:0.029
456,sad,neutral,0.4413,False,neutral:0.441,sad:0.227,angry:0.166
457,angry,angry,0.5468,True,angry:0.547,sad:0.137,neutral:0.129
458,surprise,surprise,0.5955,True,surprise:0.596,fear:0.258,neutral:0.064
459,happy,neutral,0.3648,False,neutral:0.365,angry:0.183,sad:0.159
460,fear,sad,0.3448,False,sad:0.345,fear:0.322,angry:0.241
461,sad,angry,0.3236,False,angry:0.324,happy:0.253,fear:0.201
462,neutral,fear,0.2869,False,fear:0.287,neutral:0.241,surprise:0.159
463,fear,angry,0.4902,False,angry:0.490,fear:0.221,sad:0.107
464,surprise,surprise,0.9676,True,surprise:0.968,fear:0.032,sad:0.000
465,happy,happy,0.9625,True,happy:0.963,neutral:0.025,sad:0.005
466,happy,happy,0.9934,True,happy:0.993,neutral:0.005,angry:0.001
467,angry,sad,0.5189,False,sad:0.519,fear:0.237,angry:0.159
468,fear,sad,0.5935,False,sad:0.593,fear:0.200,neutral:0.152
469,happy,happy,0.9785,True,happy:0.979,surprise:0.012,neutral:0.007
470,sad,sad,0.3985,True,sad:0.398,neutral:0.347,fear:0.116
471,happy,happy,0.9333,True,happy:0.933,surprise:0.027,fear:0.018
472,sad,neutral,0.6134,False,neutral:0.613,angry:0.172,sad:0.153
473,angry,fear,0.5020,False,fear:0.502,surprise:0.396,angry:0.049
474,fear,sad,0.4614,False,sad:0.461,fear:0.209,angry:0.139
475,happy,happy,0.7484,True,happy:0.748,neutral:0.179,sad:0.030
476,surprise,surprise,0.9811,True,surprise:0.981,fear:0.017,sad:0.001
477,angry,neutral,0.3868,False,neutral:0.387,angry:0.208,sad:0.190
478,angry,angry,0.5785,True,angry:0.578,sad:0.230,neutral:0.122
479,angry,angry,0.6196,True,angry:0.620,fear:0.246,happy:0.069
480,neutral,fear,0.4231,False,fear:0.423,sad:0.267,angry:0.174
481,neutral,neutral,0.3051,True,neutral:0.305,fear:0.273,sad:0.198
482,surprise,surprise,0.9091,True,surprise:0.909,fear:0.087,sad:0.002
483,happy,neutral,0.4864,False,neutral:0.486,happy:0.211,angry:0.114
484,neutral,neutral,0.8158,True,neutral:0.816,sad:0.065,angry:0.054
485,neutral,neutral,0.3754,True,neutral:0.375,angry:0.337,sad:0.193
486,fear,neutral,0.4089,False,neutral:0.409,sad:0.299,angry:0.112
487,happy,surprise,0.7195,False,surprise:0.720,fear:0.145,happy:0.075
488,neutral,neutral,0.7034,True,neutral:0.703,sad:0.148,angry:0.073
489,neutral,neutral,0.6494,True,neutral:0.649,fear:0.095,sad:0.081
490,neutral,angry,0.4619,False,angry:0.462,fear:0.177,sad:0.158
491,fear,sad,0.4746,False,sad:0.475,fear:0.304,angry:0.088
492,sad,angry,0.4577,False,angry:0.458,neutral:0.209,fear:0.111
493,sad,sad,0.4232,True,sad:0.423,fear:0.203,angry:0.178
494,neutral,neutral,0.5691,True,neutral:0.569,sad:0.132,angry:0.129
495,neutral,sad,0.3763,False,sad:0.376,neutral:0.316,fear:0.164
496,fear,fear,0.5732,True,fear:0.573,angry:0.255,surprise:0.054
497,fear,fear,0.6477,True,fear:0.648,surprise:0.223,angry:0.054
498,happy,happy,0.9865,True,happy:0.986,angry:0.004,surprise:0.003
499,happy,happy,0.9174,True,happy:0.917,neutral:0.034,angry:0.019
500,fear,fear,0.8720,True,fear:0.872,sad:0.077,neutral:0.020
501,fear,fear,0.3181,True,fear:0.318,sad:0.272,neutral:0.166
502,happy,fear,0.3051,False,fear:0.305,happy:0.289,angry:0.161
503,sad,sad,0.4081,True,sad:0.408,fear:0.265,neutral:0.160
504,happy,happy,0.8803,True,happy:0.880,angry:0.036,fear:0.026
505,angry,angry,0.8351,True,angry:0.835,sad:0.086,fear:0.033
506,fear,fear,0.3270,True,fear:0.327,sad:0.195,neutral:0.178
507,sad,neutral,0.4681,False,neutral:0.468,sad:0.272,fear:0.115
508,surprise,surprise,0.8918,True,surprise:0.892,fear:0.108,sad:0.000
509,fear,fear,0.4017,True,fear:0.402,surprise:0.233,neutral:0.128
510,happy,happy,0.9877,True,happy:0.988,angry:0.004,surprise:0.003
511,happy,happy,0.5841,True,happy:0.584,sad:0.197,neutral:0.131
512,angry,neutral,0.6864,False,neutral:0.686,angry:0.153,sad:0.062
513,sad,fear,0.4395,False,fear:0.439,angry:0.222,disgust:0.160
514,sad,angry,0.4548,False,angry:0.455,sad:0.241,neutral:0.172
515,fear,sad,0.3911,False,sad:0.391,fear:0.367,neutral:0.134
516,sad,sad,0.6270,True,sad:0.627,fear:0.264,neutral:0.056
517,surprise,surprise,0.9876,True,surprise:0.988,fear:0.011,sad:0.001
518,angry,angry,0.8625,True,angry:0.862,fear:0.087,happy:0.025
519,neutral,neutral,0.9232,True,neutral:0.923,sad:0.019,angry:0.019
520,sad,fear,0.3980,False,fear:0.398,sad:0.192,neutral:0.149
521,fear,surprise,0.5817,False,surprise:0.582,fear:0.306,neutral:0.045
522,fear,sad,0.5712,False,sad:0.571,fear:0.299,neutral:0.083
523,fear,neutral,0.3060,False,neutral:0.306,fear:0.223,sad:0.153
524,surprise,surprise,0.9723,True,surprise:0.972,fear:0.020,sad:0.004
525,neutral,neutral,0.4324,True,neutral:0.432,angry:0.352,sad:0.145
526,surprise,angry,0.3526,False,angry:0.353,neutral:0.197,fear:0.146
527,sad,neutral,0.6695,False,neutral:0.669,sad:0.132,angry:0.079
528,happy,happy,0.8729,True,happy:0.873,sad:0.064,neutral:0.040
529,happy,happy,0.9887,True,happy:0.989,neutral:0.003,sad:0.003
530,neutral,angry,0.3600,False,angry:0.360,neutral:0.312,sad:0.242
531,fear,fear,0.5231,True,fear:0.523,surprise:0.224,sad:0.103
532,happy,happy,0.9733,True,happy:0.973,surprise:0.010,angry:0.006
533,surprise,surprise,0.6828,True,surprise:0.683,fear:0.231,neutral:0.033
534,happy,happy,0.9861,True,happy:0.986,neutral:0.005,fear:0.002
535,fear,neutral,0.5145,False,neutral:0.515,sad:0.274,angry:0.097
536,happy,surprise,0.2188,False,surprise:0.219,angry:0.205,happy:0.182
537,happy,happy,0.8692,True,happy:0.869,sad:0.039,angry:0.039
538,sad,neutral,0.3279,False,neutral:0.328,sad:0.263,fear:0.250
539,happy,happy,0.6618,True,happy:0.662,angry:0.201,fear:0.064
540,happy,surprise,0.5149,False,surprise:0.515,happy:0.438,fear:0.038
541,fear,sad,0.4636,False,sad:0.464,angry:0.241,fear:0.159
542,neutral,neutral,0.6039,True,neutral:0.604,sad:0.191,fear:0.081
543,angry,sad,0.3261,False,sad:0.326,neutral:0.239,angry:0.225
544,neutral,neutral,0.8359,True,neutral:0.836,sad:0.061,surprise:0.058
545,sad,sad,0.3772,True,sad:0.377,angry:0.361,neutral:0.193
546,happy,happy,0.2974,True,happy:0.297,angry:0.251,fear:0.221
547,happy,happy,0.8623,True,happy:0.862,fear:0.050,surprise:0.045
548,happy,happy,0.9744,True,happy:0.974,neutral:0.018,sad:0.003
549,neutral,neutral,0.8000,True,neutral:0.800,sad:0.072,fear:0.054
550,sad,angry,0.3047,False,angry:0.305,neutral:0.291,sad:0.256
551,happy,neutral,0.5227,False,neutral:0.523,angry:0.212,sad:0.111
552,sad,surprise,0.3272,False,surprise:0.327,fear:0.316,neutral:0.189
553,neutral,neutral,0.9394,True,neutral:0.939,sad:0.021,angry:0.019
554,happy,sad,0.4056,False,sad:0.406,happy:0.235,fear:0.134
555,sad,fear,0.5393,False,fear:0.539,sad:0.376,neutral:0.051
556,neutral,fear,0.3181,False,fear:0.318,surprise:0.303,neutral:0.180
557,neutral,angry,0.3374,False,angry:0.337,neutral:0.322,sad:0.206
558,neutral,sad,0.3061,False,sad:0.306,fear:0.283,neutral:0.254
559,happy,fear,0.3970,False,fear:0.397,angry:0.280,happy:0.149
560,angry,angry,0.6818,True,angry:0.682,fear:0.108,sad:0.101
561,sad,happy,0.8227,False,happy:0.823,neutral:0.070,sad:0.049
562,happy,happy,0.7732,True,happy:0.773,angry:0.098,neutral:0.081
563,sad,neutral,0.3368,False,neutral:0.337,sad:0.262,fear:0.158
564,happy,neutral,0.4444,False,neutral:0.444,happy:0.266,angry:0.134
565,fear,angry,0.5659,False,angry:0.566,sad:0.217,neutral:0.111
566,happy,happy,0.7872,True,happy:0.787,angry:0.086,sad:0.042
567,angry,fear,0.4382,False,fear:0.438,surprise:0.275,angry:0.181
568,surprise,surprise,0.6805,True,surprise:0.680,fear:0.307,sad:0.004
569,surprise,sad,0.2439,False,sad:0.244,fear:0.212,happy:0.195
570,happy,happy,0.5729,True,happy:0.573,fear:0.128,neutral:0.117
571,sad,sad,0.3278,True,sad:0.328,angry:0.248,fear:0.213
572,neutral,neutral,0.9251,True,neutral:0.925,angry:0.026,sad:0.022
573,sad,neutral,0.5728,False,neutral:0.573,sad:0.156,angry:0.116
574,angry,neutral,0.4030,False,neutral:0.403,sad:0.190,happy:0.175
575,angry,angry,0.9005,True,angry:0.900,fear:0.039,sad:0.035
576,neutral,neutral,0.2959,True,neutral:0.296,surprise:0.219,fear:0.195
577,surprise,surprise,0.5540,True,surprise:0.554,fear:0.279,neutral:0.082
578,fear,angry,0.4980,False,angry:0.498,sad:0.212,neutral:0.198
579,fear,fear,0.5794,True,fear:0.579,surprise:0.190,sad:0.123
580,surprise,surprise,0.9937,True,surprise:0.994,fear:0.006,sad:0.000
581,fear,surprise,0.3544,False,surprise:0.354,fear:0.241,angry:0.187
582,angry,angry,0.8562,True,angry:0.856,fear:0.072,sad:0.027
583,angry,angry,0.3411,True,angry:0.341,neutral:0.243,sad:0.235
584,happy,happy,0.9005,True,happy:0.901,angry:0.050,fear:0.017
585,happy,happy,0.9396,True,happy:0.940,surprise:0.055,neutral:0.003
586,surprise,surprise,0.9298,True,surprise:0.930,fear:0.070,sad:0.000
587,fear,surprise,0.6766,False,surprise:0.677,fear:0.298,happy:0.009
588,happy,happy,0.4069,True,happy:0.407,neutral:0.231,sad:0.130
589,happy,happy,0.9919,True,happy:0.992,neutral:0.002,angry:0.002
590,sad,happy,0.6987,False,happy:0.699,sad:0.158,neutral:0.070
591,fear,angry,0.8381,False,angry:0.838,fear:0.092,sad:0.039
592,neutral,neutral,0.9767,True,neutral:0.977,fear:0.007,sad:0.006
593,happy,fear,0.2921,False,fear:0.292,happy:0.278,angry:0.206
594,happy,happy,0.8902,True,happy:0.890,neutral:0.045,sad:0.037
595,sad,neutral,0.3399,False,neutral:0.340,sad:0.229,angry:0.166
596,surprise,happy,0.3868,False,happy:0.387,surprise:0.254,fear:0.209
597,neutral,sad,0.4659,False,sad:0.466,fear:0.392,neutral:0.084
598,happy,happy,0.9319,True,happy:0.932,surprise:0.028,neutral:0.018
599,happy,happy,0.8760,True,happy:0.876,neutral:0.063,sad:0.035
600,sad,sad,0.3473,True,sad:0.347,neutral:0.255,fear:0.138
601,happy,happy,0.8501,True,happy:0.850,neutral:0.091,surprise:0.020
602,neutral,neutral,0.7295,True,neutral:0.730,sad:0.085,angry:0.068
603,sad,neutral,0.6288,False,neutral:0.629,angry:0.148,sad:0.144
604,happy,happy,0.8799,True,happy:0.880,neutral:0.063,sad:0.022
605,sad,neutral,0.7582,False,neutral:0.758,sad:0.100,angry:0.089
606,happy,happy,0.9811,True,happy:0.981,surprise:0.013,neutral:0.002
607,neutral,angry,0.2415,False,angry:0.241,fear:0.199,neutral:0.197
608,angry,angry,0.5968,True,angry:0.597,sad:0.143,fear:0.142
609,angry,fear,0.5105,False,fear:0.510,surprise:0.310,happy:0.088
610,sad,sad,0.5106,True,sad:0.511,fear:0.264,neutral:0.096
611,neutral,angry,0.3540,False,angry:0.354,sad:0.218,neutral:0.164
612,angry,angry,0.5362,True,angry:0.536,neutral:0.295,sad:0.116
613,sad,happy,0.4002,False,happy:0.400,angry:0.243,fear:0.153
614,disgust,angry,0.5256,False,angry:0.526,fear:0.214,disgust:0.157
615,happy,happy,0.9084,True,happy:0.908,surprise:0.068,fear:0.012
616,neutral,neutral,0.4196,True,neutral:0.420,sad:0.241,fear:0.160
617,angry,neutral,0.2859,False,neutral:0.286,angry:0.239,happy:0.203
618,angry,angry,0.6437,True,angry:0.644,fear:0.188,happy:0.061
619,happy,happy,0.9756,True,happy:0.976,neutral:0.010,angry:0.005
620,surprise,surprise,0.7317,True,surprise:0.732,fear:0.151,angry:0.064
621,happy,happy,0.3855,True,happy:0.385,neutral:0.374,angry:0.113
622,sad,happy,0.8841,False,happy:0.884,neutral:0.076,angry:0.017
623,sad,neutral,0.6620,False,neutral:0.662,sad:0.164,angry:0.080
624,surprise,angry,0.6162,False,angry:0.616,sad:0.176,neutral:0.110
625,disgust,sad,0.5038,False,sad:0.504,angry:0.187,happy:0.129
626,surprise,surprise,0.9298,True,surprise:0.930,fear:0.055,angry:0.006
627,surprise,surprise,0.9847,True,surprise:0.985,fear:0.015,sad:0.000
628,sad,sad,0.5043,True,sad:0.504,neutral:0.201,fear:0.196
629,sad,happy,0.2993,False,happy:0.299,angry:0.254,fear:0.203
630,sad,angry,0.5134,False,angry:0.513,sad:0.259,fear:0.132
631,fear,angry,0.3916,False,angry:0.392,sad:0.295,neutral:0.166
632,happy,happy,0.9078,True,happy:0.908,neutral:0.027,angry:0.025
633,fear,fear,0.4759,True,fear:0.476,angry:0.461,disgust:0.033
634,sad,sad,0.6541,True,sad:0.654,neutral:0.126,fear:0.089
635,fear,angry,0.5698,False,angry:0.570,fear:0.216,sad:0.088
636,angry,fear,0.4037,False,fear:0.404,angry:0.358,surprise:0.099
637,neutral,neutral,0.4442,True,neutral:0.444,happy:0.279,angry:0.092
638,happy,happy,0.8785,True,happy:0.879,fear:0.033,neutral:0.032
639,sad,neutral,0.3886,False,neutral:0.389,angry:0.264,sad:0.178
640,angry,neutral,0.7889,False,neutral:0.789,angry:0.080,sad:0.069
641,neutral,neutral,0.3910,True,neutral:0.391,sad:0.356,fear:0.117
642,fear,surprise,0.5674,False,surprise:0.567,fear:0.324,happy:0.037
643,fear,neutral,0.8392,False,neutral:0.839,sad:0.064,angry:0.051
644,happy,happy,0.9267,True,happy:0.927,neutral:0.047,fear:0.007
645,surprise,surprise,0.7328,True,surprise:0.733,fear:0.245,angry:0.009
646,happy,happy,0.5089,True,happy:0.509,neutral:0.163,sad:0.140
647,angry,neutral,0.4013,False,neutral:0.401,sad:0.276,angry:0.207
648,fear,sad,0.3688,False,sad:0.369,angry:0.193,neutral:0.192
649,neutral,angry,0.3160,False,angry:0.316,fear:0.228,neutral:0.184
650,surprise,surprise,0.5391,True,surprise:0.539,fear:0.250,neutral:0.103
651,surprise,happy,0.7512,False,happy:0.751,surprise:0.117,fear:0.064
652,happy,happy,0.5194,True,happy:0.519,surprise:0.187,fear:0.186
653,neutral,sad,0.3529,False,sad:0.353,neutral:0.284,fear:0.189
654,happy,happy,0.7956,True,happy:0.796,fear:0.060,angry:0.049
655,happy,happy,0.9774,True,happy:0.977,neutral:0.015,angry:0.002
656,fear,sad,0.2799,False,sad:0.280,happy:0.226,neutral:0.218
657,happy,happy,0.9501,True,happy:0.950,angry:0.032,fear:0.009
658,sad,happy,0.3239,False,happy:0.324,sad:0.254,neutral:0.147
659,neutral,neutral,0.3955,True,neutral:0.395,sad:0.299,fear:0.126
660,happy,happy,0.9114,True,happy:0.911,angry:0.032,neutral:0.025
661,angry,angry,0.4306,True,angry:0.431,happy:0.401,fear:0.106
662,angry,angry,0.5679,True,angry:0.568,sad:0.182,neutral:0.137
663,sad,sad,0.4861,True,sad:0.486,fear:0.288,neutral:0.093
664,angry,angry,0.5534,True,angry:0.553,fear:0.168,happy:0.124
665,surprise,happy,0.5294,False,happy:0.529,sad:0.145,angry:0.144
666,sad,neutral,0.7359,False,neutral:0.736,angry:0.100,sad:0.073
667,neutral,sad,0.4363,False,sad:0.436,neutral:0.188,angry:0.187
668,sad,sad,0.4406,True,sad:0.441,neutral:0.317,fear:0.114
669,happy,happy,0.9142,True,happy:0.914,angry:0.054,fear:0.017
670,surprise,neutral,0.4126,False,neutral:0.413,sad:0.186,fear:0.176
671,sad,sad,0.6560,True,sad:0.656,happy:0.154,neutral:0.069
672,neutral,neutral,0.3975,True,neutral:0.398,angry:0.229,sad:0.190
673,happy,happy,0.8408,True,happy:0.841,angry:0.088,fear:0.025
674,neutral,surprise,0.6042,False,surprise:0.604,fear:0.166,angry:0.116
675,happy,happy,0.9847,True,happy:0.985,neutral:0.006,sad:0.002
676,angry,neutral,0.3935,False,neutral:0.394,sad:0.232,angry:0.160
677,happy,happy,0.9755,True,happy:0.975,surprise:0.007,neutral:0.007
678,angry,angry,0.7799,True,angry:0.780,fear:0.083,sad:0.048
679,sad,sad,0.4994,True,sad:0.499,fear:0.299,neutral:0.136
680,neutral,sad,0.3786,False,sad:0.379,neutral:0.342,fear:0.119
681,surprise,fear,0.3872,False,fear:0.387,surprise:0.251,angry:0.234
682,happy,fear,0.5204,False,fear:0.520,surprise:0.203,angry:0.193
683,angry,angry,0.6296,True,angry:0.630,fear:0.305,happy:0.027
684,sad,sad,0.5293,True,sad:0.529,neutral:0.159,happy:0.104
685,happy,surprise,0.4637,False,surprise:0.464,happy:0.378,fear:0.107
686,neutral,neutral,0.3987,True,neutral:0.399,sad:0.193,angry:0.151
687,surprise,surprise,0.8179,True,surprise:0.818,fear:0.176,happy:0.003
688,fear,fear,0.4312,True,fear:0.431,angry:0.309,surprise:0.121
